"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL444694";"";"0";"243.31";"0";"4.05";"69";"Fc1ccc(C2=Nc3ccccc3SC2)cc1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL3774832";"";"0";"352.43";"0";"3.51";"33";"CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCN)cc12";"Inhibition";"'='";"67.7";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3777946";"Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux at 50 uM incubated for 20 mins measured for 5 mins by real-time fluorometric analysis";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3774342";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL3774853";"";"0";"448.61";"1";"5.82";"26";"CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCN3CCCCCC3)cc12";"Inhibition";"'='";"77.4";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3777946";"Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux at 50 uM incubated for 20 mins measured for 5 mins by real-time fluorometric analysis";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3774342";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL3774928";"";"0";"361.36";"1";"5.19";"8";"CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(C(F)(F)F)cc12";"Inhibition";"'='";"36.6";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3777946";"Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux at 50 uM incubated for 20 mins measured for 5 mins by real-time fluorometric analysis";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3774342";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL3775857";"";"0";"502.58";"2";"6.45";"59";"CCOC(=O)c1c(C)n(Cc2cccc(C(F)(F)F)c2)c2ccc(OCCCN3CCCCC3)cc12";"Inhibition";"'='";"12.9";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3777946";"Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux at 50 uM incubated for 20 mins measured for 5 mins by real-time fluorometric analysis";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3774342";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL3775575";"";"0";"479.58";"1";"5.34";"62";"CCOC(=O)c1c(C)n(Cc2cccc([N+](=O)[O-])c2)c2ccc(OCCCN3CCCCC3)cc12";"Inhibition";"'='";"85.1";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3777946";"Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux at 50 uM incubated for 20 mins measured for 5 mins by real-time fluorometric analysis";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3774342";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL3775722";"";"0";"362.52";"1";"5.25";"73";"Cc1cc2cc(OCCCN3CCCCC3)ccc2n1Cc1ccccc1";"Inhibition";"'='";"95.6";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3777946";"Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux at 50 uM incubated for 20 mins measured for 5 mins by real-time fluorometric analysis";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3774342";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL1650986";"";"0";"295.30";"0";"4.00";"18, specs codeAG-690/11822559";"COc1ccccc1CNCc1cccc(C(F)(F)F)c1";"Inhibition";"'='";"30.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1650983";"";"0";"351.45";"0";"1.71";"13, specs codeAF-886/31411042";"CCOC(=O)C1SC(NC(=S)NC(=O)c2ccccc2)=NC1C";"Inhibition";"'='";"23.2";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1651170";"";"0";"350.46";"0";"3.93";"85";"CCN(CC)CCOc1ccc(-c2cc(=O)c3ccccc3n2C)cc1";"Inhibition";"'='";"1.7";"%";"";"";"";"UO_0000187";"";"";"";"";"True";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1651012";"";"0";"271.36";"0";"2.91";"47";"COc1cccc(CNC(C)C(O)c2ccccc2)c1";"Inhibition";"'='";"2.8";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL2158996";"";"0";"338.36";"0";"3.61";"7";"C=CCOc1ccccc1C(=O)/C=C/c1ccc(OCC(=O)O)cc1";"Inhibition";"";"";"";"";"";"tde";"";"";"";"";"";"False";"CHEMBL2162184";"Inhibition of Staphylococcus aureus SA-1199B NorA expressed in Escherichia coli DH10B assessed as inhibition of Hoechst 33342 dye efflux at 2 ug/ml by spectrofluorometric analysis in presence of 50 uM Mg2+";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL2157969";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL142493";"";"0";"284.31";"0";"3.31";"2";"COc1cccc(/C=C/C(=O)c2ccc(O)cc2)c1OC";"Inhibition";"";"";"";"";"";"tde";"";"";"";"";"";"False";"CHEMBL2162184";"Inhibition of Staphylococcus aureus SA-1199B NorA expressed in Escherichia coli DH10B assessed as inhibition of Hoechst 33342 dye efflux at 2 ug/ml by spectrofluorometric analysis in presence of 50 uM Mg2+";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL2157969";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL3775852";"";"0";"450.58";"0";"4.40";"37";"CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCC(O)CN3CCCCC3)cc12";"Inhibition";"'='";"99.3";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3777946";"Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux at 50 uM incubated for 20 mins measured for 5 mins by real-time fluorometric analysis";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3774342";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL1619158";"";"0";"466.58";"0";"3.02";"40, specs codeAI-020/37162014";"CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCN(CCO)CC1)c1ccccc1CC2";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1478329";"";"0";"316.36";"0";"3.82";"41";"Cn1cccc1-c1nc2cc(NC(=O)c3ccccc3)ccc2[nH]1";"Inhibition";"'='";"88.4";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1651016";"";"0";"414.49";"1";"5.17";"51";"CCOC(=O)CCSc1nc2c(c(C(F)(F)F)c1C#N)CC(C(C)(C)C)CC2";"Inhibition";"'='";"25.2";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1651017";"";"0";"386.44";"0";"4.53";"52";"CCOC(=O)CCCSc1nc2c(c(C(F)(F)F)c1C#N)CC(C)CC2";"Inhibition";"'='";"48.6";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL4516749";"";"0";"347.84";"0";"3.45";"4";"COC(=O)[C@@H](NC(=O)/C=C/C1=C(Cl)c2ccccc2CC1)C(C)C";"Inhibition";"'='";"67.21";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4311538";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM measured after 5 mins by fluorescence assay relative to control";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4308903";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";""
"CHEMBL3775445";"";"0";"421.54";"0";"3.46";"23";"CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCN3CCNCC3)cc12";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3778150";"Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as potentiation of ciprofloxacin-mediated antibacterial activity";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3774342";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL481678";"";"0";"297.42";"1";"5.02";"8k";"CCCOc1ccc(C2=CSc3ccccc3N2C)cc1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1015715";"Inhibition of NorA pump-mediated ethidium bromide efflux in Staphylococcus aureus K1199B at 50 uM by fluorimetric analysis";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1155078";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL3774675";"";"0";"449.60";"0";"4.19";"28";"CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCN3CCN(C)CC3)cc12";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3777946";"Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux at 50 uM incubated for 20 mins measured for 5 mins by real-time fluorometric analysis";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3774342";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL1651021";"";"0";"320.41";"0";"3.71";"57";"CCC(C)N1C(=O)S/C(=C\c2ccc(N3CCCC3)o2)C1=O";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1651172";"";"0";"364.45";"0";"2.92";"22k";"Cn1c(-c2ccc(OCCN3CCOCC3)cc2)cc(=O)c2ccccc21";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1817147";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as inhibition of ethidium bromide efflux at 50 uM by fluorimetry";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1811797";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1651180";"";"0";"378.52";"1";"5.41";"97";"CCCOc1ccc(-c2cc(OCCN(CC)CC)c3ccccc3n2)cc1";"Inhibition";"'='";"93.4";"%";"";"";"";"UO_0000187";"";"";"";"";"True";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1651187";"";"0";"482.61";"0";"3.94";"104";"CCOC(=O)c1cn(C2CC2)c2cc(N3CCC4=C(C3)/C(=N/OC)C(C)CS4)c(N)cc2c1=O";"Inhibition";"'='";"19.7";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL3219951";"";"0";"436.53";"0";"0.84";"18";"CCOC(=O)C1(C)C(=O)c2cc(N)c(N3CCN(C)CC3)cc2N(C2CC2)S1(=O)=O";"Inhibition";"";"";"";"";"";"Dose-dependent effect";"";"";"";"";"";"False";"CHEMBL3226394";"Inhibition of NorA efflux pump in norA-overexpressing Staphylococcus aureus SA-K2378 assessed as reduction in ciprofloxacin MIC at 0.78 to 100 ug/ml by isobologram based checkerboard assay";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3217728";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL4171147";"";"0";"558.68";"2";"6.16";"7d";"CCCOc1ccc(-c2cc(OCCN3CCc4cc(OC)c(OC)cc4C3)c3cc(OC)c(OC)cc3n2)cc1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL4151520";"Inhibition of NorA in Staphylococcus aureus SA-K2378 assessed as synergistic potentiation of ciprofloxacin-induced antimicrobial activity at 0.78 to 100 ug/ml by microdilution method based Checkerboard assay";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4145675";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4483762";"";"0";"357.41";"0";"2.93";"C6";"CCC(/C=C/C(=O)N1CCC[C@@H]1C(=O)OC)=C\c1ccc2c(c1)OCO2";"Inhibition";"";"";"";"";"";"Dose-dependent effect";"";"";"";"";"";"False";"CHEMBL4480154";"Inhibition of NorA efflux pump overexpressed in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux measured over 30 mins by fluorescence analysis";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4477264";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";""
"CHEMBL490";"PAROXETINE";"4";"329.37";"0";"3.33";"paroxetine";"Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1";"Inhibition";"'='";"89.7";"%";"";"";"";"UO_0000187";"";"";"";"";"True";"CHEMBL1817147";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as inhibition of ethidium bromide efflux at 50 uM by fluorimetry";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1811797";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL434066";"";"0";"284.31";"0";"3.31";"4";"COc1ccc(/C=C/C(=O)c2ccc(O)cc2)c(OC)c1";"Inhibition";"'='";"24.1";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2162041";"Inhibition of norA-mediated ethidium bromide efflux in methicillin-resistant Staphylococcus aureus SA-1199B at 5 ug/ml by spectrofluorometric analysis";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL2157969";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL1651003";"";"0";"480.59";"1";"5.34";"33, specs codeAH-487/15277106";"COc1cc(/C=C2\S/C(=N\c3ccccc3)N([C@@H]3CCCC[C@@H]3C)C2=O)ccc1OCC(=O)O";"Inhibition";"'='";"32.6";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1651005";"";"0";"437.52";"0";"3.24";"36, specs codeAN-988/41721006";"Cc1ccc(N(CC(=O)Nc2ccc(C(N)=O)cc2)S(=O)(=O)c2ccccc2)cc1C";"Inhibition";"'='";"0.6";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1657423";"Inhibition of NorA in Staphylococcus aureus 1199B assessed as reduction in ethidium bromide efflux at 50 uM by fluorimetry after 5 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL1649083";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL4161319";"";"0";"420.55";"1";"5.56";"2b";"CCCOc1ccc(-c2cc(OCCN3CCCCC3)c3c(OC)cccc3n2)cc1";"Inhibition";"'='";"83.4";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4151511";"Inhibition of NorA in Staphylococcus aureus SA-1199B expressing GrlA A116E mutant assessed as reduction in EtBr efflux at 50 uM incubated for 5 mins by fluorescence based assay";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4145675";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4167074";"";"0";"434.58";"1";"5.95";"4c";"CCCOc1ccc(-c2cc(OCCN3CCCCCC3)c3ccc(OC)cc3n2)cc1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL4151517";"Inhibition of NorA in Staphylococcus aureus SA-1199B expressing GrlA A116E mutant assessed as synergistic potentiation of ciprofloxacin-induced antimicrobial activity at 0.78 to 100 ug/ml by microdilution method based Checkerboard assay";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL5114";"Quinolone resistance protein norA";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4145675";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
